90.700000,90.700000,90.200000,89.400000,88.200000,84.600000,81.300000
97.700000,97.600000,97.700000,97.500000,97.400000,96.900000,96.800000
98.800000,98.900000,98.700000,98.600000,98.500000,98.600000,98.500000
99.100000,99.000000,98.900000,98.900000,99.000000,98.900000,98.900000
99.400000,99.400000,99.400000,99.300000,99.300000,99.100000,98.900000
99.400000,99.400000,99.400000,99.400000,99.300000,99.000000,98.900000
99.300000,99.400000,99.400000,99.400000,99.300000,99.000000,98.900000
